Player Summary Statistics,,,,,,,,,,,,,,,
Matchday 1 - Tuesday 15 September 2015,,,,,,,,,,,,,,,
Group B - PSV Stadion - Eindhoven,,,,,,,,,,,,,,,
,PSV Eindhoven,,,,,,2 - 1,,,,Manchester United FC,,,,
,,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,
,Jeroen Zoet,1,"101'01""",,,,,,,,,,,,
,Héctor Moreno,3,"101'01""",1,1,,,,,1,2,,1,,
,Santiago Arias,4,"101'01""",,,,,,,1,1,,1,,
,Jeffrey Bruma,5,"101'01""",,,,,,,,,,1,,
,Davy Pröpper,6,"101'01""",,,,,,,,2,,,,
,Luuk de Jong,9,"101'01""",,,,,1,,1,1,,,,
,Luciano Narsingh,11,"101'01""",1,1,,,,,1,,2,,,
,Maxime Lestienne,16,"93'02""",,1,,,1,,,,1,,,
,Andrés Guardado,18,"79'16""",,,,,,,1,3,,,,
,Joshua Brenet,20,"101'01""",,1,,,,,1,1,,,,
,Jorrit Hendrix,29,"101'01""",,,,,,,,,,,,
,Remko Pasveer,22,,,,,,,,,,,,,
,Gastón Pereiro,7,,,,,,,,,,,,,
,Stijn Schaars,8,"21'45""",,,,,,,2,,,,,
,Simon Poulsen,14,,,,,,,,,,,,,
,Jürgen Locadia,19,"7'59""",,,,,,,,,,,,
,Rai Vloet,23,,,,,,,,,,,,,
,Jordy De Wijs,30,,,,,,,,,,,,,
,,M,G,T,P,B,W,AB,FC,FS,O,Y,R,,
,,"101'01""",,,,,,,,,,,,1,David de Gea
,,"101'01""",1,2,,,1,3,,1,,,,7,Memphis Depay
,,"101'01""",,,,,1,,,,,,,8,Juan Mata
,,"101'01""",,1,,,1,,2,,,,,9,Anthony Martial
,,"101'01""",,1,,,,,1,,,1,,12,Chris Smalling
,,"101'01""",,,,,,,,,,,,17,Daley Blind
,,"93'09""",,,,,,2,2,2,,,,18,Ashley Young
,,"82'45""",,1,,,,1,3,,,,,21,Ander Herrera
,,"23'35""",,,,,,1,,,,,,23,Luke Shaw
,,"101'01""",,,,,,,,2,,,,31,Bastian Schweinsteiger
,,"101'01""",,,,,,1,,1,,,,36,Matteo Darmian
,,,,,,,,,,,,,,20,Sergio Romero
,,"77'26""",,,,,,,1,,,,,5,Marcos Rojo
,,,,,,,,,,,,,,16,Michael Carrick
,,"7'52""",,,,,,,,,,,,25,Antonio Valencia
,,"18'16""",,,,,1,,1,,,,,27,Marouane Fellaini
,,,,,,,,,,,,,,28,Morgan Schneiderlin
,,,,,,,,,,,,,,33,Paddy McNair
M,Minutes played,G,Goals scored,,,T,Attempts on target,,,P,Attempts hitting post,,,,
B,Attempts hitting bar,W,Other attempts off target,,,AB,Attempts blocked,,,FC,Fouls committed,,,,02:18:43CET
FS,Fouls suffered,O,Offsides,,,Y,Yellow cards,,,R,Red cards,,,,16 Sep 2015
UEFA Media Information,,,,,,,,,,,,,,,
